Review,y_rasa,c_rasa,y_pelayanan,c_pelayanan,y_tempat,c_tempat,y_harga,c_harga
" Kue, roti dll rasanya kurang mantap dengan harga yang segitu mahalnya. Nyaman juga belanja tempatnya ga terlalu rame, barang komplit.",-1,1,0,0,1,1,-1,1
"Suka banget belanja di lulu soalnya luas tempatnya trus lengkapppp, harganya masih okee.",0,0,0,0,1,1,0,1
"dulu sering bgt kesiniiii, murah murah lengkapp dan dulu bersih bgt tempatnya. Makanan nya jg enak2 dulu.",1,1,0,0,1,1,1,1
"ga enak bgt pastry nya, jujur kapok, cuma ya namanya juga harga murah bgt jadi gabisa ekspektasi apapun. Tempatnya juga ga nyaman buat nongkrong",-1,1,0,0,-1,1,1,1
" ternyata enak semuanya yaa, suka banget sama chicken popcornnya. cuma 25k dah dapet kue huhu, murah meriah dah. Cuma karyawannya aja yang perlu ditingkatkan lagi kalau bisa lebih cepat",1,1,0,1,0,0,1,1
"kadang ayamnya terlalu hambar, kering, dan keras trus tempatnya kotor",-1,1,0,0,-1,1,0,0
"niat kesini cuma photobox tapi ternyata minuman dan kuenya enak, harga standar ya",1,1,0,0,0,0,0,1
"jujur kaget pas masuk kok tempatnya biasa aja?! gak kayak di tiktok, ternyata decornya itu tiap 4 bulan sekali ganti. untuk makanan tergolong murah dan enak tapi gak yang WOW gitu.",0,1,0,0,0,1,1,1
"Makanan oke, pelayanan sih kurang karna makanannya harus ambil sendiri dan untuk harga mahal, pantas banyak anak muda nongkrongnya cuma beli minuman doang haha",0,1,-1,1,0,0,-1,1
"tempatnya enak banget, sangat pw buat kerja. pas kesini jam makan siang tapi ga terlalu rame. gak nyobain makanannya karena ga ada pastry yang udah ready. jadi cuma coba cold brewnya aja, murah 25 rb dan rasanya enak!",1,1,0,0,1,1,1,1
"Tempatnya kecil, tapi kalau buat makan sekeluarga juga its ok.
  Anak2 lumayan seneng, walau menu ada beberapa yang kurang cocok.
  Tapi overall sukses selalu, keep up the good work",0,1,0,0,0,1,0,0
"Playanan nya cepat, ayamnya fresh krispi, bersih tempatnya nya",1,1,1,1,1,1,0,0
"Makanya enak sekali, ayamnya juga enak, kasirnya ramah sekali. Hargannya lumayan masih bisa dijangkau",1,1,1,1,0,0,0,1
"Pelayanan nya ramah dan cepat, kasirnya juga humble sopan, sangat work it makan di aw royal plaza, ayamnya juga enak dan rootber nya...",1,1,1,1,0,0,0,0
"Ayamnya enak, restoran bersih kasirnya ramah sekali bakal mampir terus ke aw royal",1,1,1,1,1,1,0,0
"Pelayanan cepat,sopan Dan bagus..masakan yang di hidangkan sangat fresh Dan enak.. Harga sangat terjangkau",1,1,1,1,0,0,1,1
"Kemarin saya makan di A&W ayam nya enak,,pelayanan cepat,,kasirnya sangat ramah, tempatnya nya sangat nyaman dan bersih.",1,1,1,1,1,1,0,0
"Ayamnya masih ada darahnya, masih mentah. ",-1,1,0,0,0,0,0,0
Pelayanan lama. Makanannya tidak fresh lagi,-1,1,-1,1,0,0,0,0
Kasir Tidak menjelaskan dengan Baik & Terkesan Merendahkan Customer,0,0,-1,1,0,0,0,0
Judes bngt karyawan cewek. Atitut gak ada sama sekali!,0,0,-1,1,0,0,0,0
"Overpriced, asin doang ayamnya. Makan di tempatnya jg cm dikasih saus sasa sachetan :(",-1,1,0,0,0,0,-1,1
"ruangan ngga ada ac nya jdi panas, pelayanan standar",0,0,0,1,-1,1,0,0
Tidak disangka tempatnya makan mahal seperti itu tempatnya tidak higienis,0,0,0,0,-1,1,-1,1
Kasirny error. Orderanny ada yg gk dibuatin smpe kelupaan.,0,0,-1,1,0,0,0,0
Saos ayamnya sedikit tidak sepeti dulu.. Tisu juga sudah tidak tersedia...masih bingung kenapa resto dengan nama sebesar ini bisa jelek pelayanan & kualitas makanannya,-1,1,-1,1,0,0,0,0
"AYAM GORENGNYA BAU, KAYAK HAMPIR BASI. MENU NYA GAK BANGET DGN HARGA YG SUPER MAHAL. SERING MAKAN DI RESTO LAIN DENGAN HARGA SEGITU, TP PENAMPILAN DAN RASA MAKANAN JAUH LEBIH ENAK",-1,1,0,0,0,0,-1,1
"Untuk minuman es telernya menurut saya standard. Dari segi harga ga bisa dibilang murah, tapi sebanding kalo mau makan yang santai dengan tempat yang nyaman, selisih harga tadi jadi tidak begitu berarti",0,1,0,0,1,1,0,1
Beli nasi ayam paha. Ayam keras kerontang. Gak bisa digigit. Gak sesuai dengan visinya Good Food. Foodnya gak ada goodnya.. ayam super keras. Baru kali ini makan ayam ayam susah di gigit.,-1,1,0,0,0,0,0,0
"1. Kotor banget, jujurly ya baru makan liat di bawah meja ada kecoa jalan.
  2. Wastafelnya rusak dan suaranya ganggu banget.
  3. Pelayanannya standar",0,0,0,1,-1,1,0,0
"Rasa makanan ga seenak seperti awal buka dulu, harga relatif terjangkau untuk makanan di mall. Kebersihan kurang diperhatikan oleh pelayan.",0,1,-1,1,0,0,0,1
Makanannya emang enak sih. Tapi nggak sebanding dengan harganya yang kalo dihitung2 akan jauh lebih hemat (dan kualitas yg sama enaknya) kalo makan di rumah makan biasa...,1,1,0,0,0,0,-1,1
"Rasa mantap, pelayanan ramah, tempat bersih dan nyaman, tapi sayang harus muter2 dulu buat nyari tempatnya kalo baru pertama kali",1,1,1,1,0,1,0,0
"Rasa standar, tempat lumayan, service parah. Udah mana pesen langsung disuruh ke kasir dan langsung bayar, nunggu 30 menit ngga taunya ngga diorderin ke dapur. Setelah ditanya baru bergerak ke dapur. Padahal pesan cuma sedikit.",0,1,-1,1,0,1,0,0
Salah satu tempatnya makan yg nyaman dan harga bersaing,0,0,0,0,1,1,0,1
"Outlet yang di jcm kurang recomend karna,Tempat panas, ayam tidak fresh (seperti ayam gorengan tadi pagi)",-1,1,0,0,-1,1,0,0
Dapet ayam yang kayak ayam sisa kemarin terus digoreng lagi jadinya keras daging juga ngga juicy. Lain kali jangan begitu ya. harganya ga murah lo,-1,1,0,0,0,0,-1,1
Enak. Tapi di jogja banyak kok pilihan tempatnya makan yg mirip tapi harga miring.. Pelayanannya juga ga bagus bagus amat standarla,1,1,0,1,0,0,-1,1
"Tempat kurang luas, ayamnya kok dapet yang kecil ya:(( ",0,0,0,0,-1,1,0,0
"lebih enak dari mekdi kaefsi, tapi agak mahal juga sih",1,1,0,0,0,0,1,1
Cozy banget..  pas untuk kantong mahasiswa. Banyakin promo yaa. Karyawannya cukup ramah si,0,0,0,1,1,1,1,1
"Tempatnya nyaman bersih, makanan juga ready terus, pelayanan ok. Untuk rasa kurang nikmat",-1,1,0,1,1,1,0,0
"Harganya terjangkau, tempatnya dan suasana bersih nyaman. Makanannya kurang pas di lidah",-1,1,0,0,1,1,1,1
Tempat luas bersih dan pelayanan cepat,0,0,1,1,1,1,0,0
"Ngak gitu luas, tp okeee tmptnya, suka krn banyak promo jadi murah. Rasanya standar si",0,1,0,0,0,1,1,1
Tempatnya nyamann.. Ada meja makan yg ada colokannya cobaa. Bisa sambil nongkrong deh haha. Pelayanannya lumayan cepat.,0,0,0,1,1,1,0,0
"Enak, tapi opini pribadi buat saya kurang pas di kantong : Pelayanan cukup bagus",1,1,0,1,0,0,-1,1
"Tempat yang bagus, bangunannya juga sangat berseni, fasilitas lengkap. Rasanya lumayan enak tapi ga ada yang spesial karna harganya cukup mahal",0,1,0,0,1,1,-1,1
"Makanan enak, tempatnya tidak luas, pelayanan lama",1,1,-1,1,-1,1,0,0
"Terletak di JCM, dipojok lah intinya. Tempatnya agak sempit menurut saya. Namun untuk menunya tidak mengecewakan dan enak, bahkan saya membawanya pulang (karena di kota saya tidak ada Richeese Factory). Mungkin untuk minumannya agar lebih ditambah lagi variasinya. Pelayanannya lumayan",1,1,0,1,-1,1,0,0
"Recommended... Tempat nyaman adem...Pelayanannya cukup standar. Rasa relatif si, sesuai lidah masing-masing",0,1,0,1,1,1,0,0
Ayam pedes gila dengan harga terjangkau dan tempatnya yang boleh untuk ramai pengunjung. Rasa jangan ditanya ya mabro . Sangat senang mengerjakan tugas dengan kawan kawan disini. Bagi kalian yang ingin makan pedes pede bisa datang ke richeese di JCM atau di Jalan Sudirman,1,1,0,0,1,1,1,1
Pelayanan oke rasa standar. harga masih lumaya terjangkau,1,1,0,1,0,0,0,1
Kualitas rasa lumayan ok. Tempatnya tapi kurang bersih ,0,1,0,0,-1,1,0,0
"Tiap ada promo pasti kesini, gapernah kecewa sama rasa tiap menunya.
  
  Tempat : luas, bersih, nyaman ac-nya",1,1,0,0,1,1,1,1
Rame bgt tiap kali kesini jadi harus nungguin yang makan di dalam selesai baru deh bisa masuk nyari tempatnya buat makan kecuali kalau take away. Harga terjangkau. Rasa tergantung selera,0,1,0,0,-1,1,1,1
"Rasanya cukup oke, harga terjangkau",0,1,0,0,0,0,1,1
"Menu makanannya cukup bervariasi walaupun rasanya standar, harganya juga sesuai",0,1,0,0,0,0,0,1
"Ini adalah pengalaman yang luar biasa. Suasana sangat ramah dan menawan.
  Staf sangat berpengetahuan dan membuat rekomendasi bagus.
  Ini juga tempatnya yang bagus untuk hangout, rapat, dan bekerja.",0,0,1,1,1,1,0,0
"Restoran ini memiliki reputasi dalam memberikan layanan yang ramah, waktu penyelesaian pesanan yang cepat, dan suasana yang menyenangkan. Harganya sangat kompetitif dan kenyamanan jendela drive-thru membuat pelanggan dapat dengan cepat mendapatkan makanan dan melanjutkan perjalanan.",0,0,1,1,0,0,0,1
Pelayanannya bagus dan tempatnya cukup oke. Harganya yang agak mahal,0,0,1,1,0,1,-1,1
"Tempat favorit saya bersama keluarga, tempatnya nya sangat nyaman, bersih dan strategis.
  pelayanannya sangat baik, ramah dan cepat.",0,0,1,1,1,1,0,0
Stafnya cukup membantu. Resto ini terletak di lokasi yang Strategis dan mudah diakses. Suasananya cukup dingin. Anda juga bisa membuat pesta ulang tahun di sini untuk anak Anda,0,0,0,1,1,1,0,0
"Saya tidak pernah kecewa dengan pelayanan McDonald's, termasuk cabang ini. Apalagi tempatnya ini memiliki desain yang unik sehingga membuat saya semakin nyaman untuk menginap dan menyantap makanan. dan mereka sangat ramah kepada semua anak di restoran.",0,0,1,1,1,1,0,0
Ini adalah tempatnya yang sangat nyaman untuk makan juga untuk sekedar jalan-jalan bersama teman-teman Anda. Layanannya luar biasa dan karyawannya memperlakukan pelanggan seperti seorang ratu.. Saya menyukainya. ,0,0,1,1,1,1,0,0
Harga sangat memuaskan dengan pelayanan yang luar biasa,0,0,1,1,0,0,1,1
Karyawannya cukup membantu tapi rasanya kurang enak untuk harga yang mahal,-1,1,0,1,0,0,-1,1
"Tempatnya sangat ramah, kita bisa memarkir sepeda atau mobil dengan mudah. disini juga bisa makan dengan harga terjangkau dan anak bisa bermain dan bersosialisasi dengan anak lain, tempatnya nya juga nyaman dan bersih",0,0,0,0,1,1,1,1
"Lokasi McDonald's ini benar-benar permata! Dari saat Anda masuk ke dalam, Anda akan terkesan dengan betapa bersihnya segala sesuatunya. Staf sangat bangga dalam menjaga kebersihan restoran, dan itu terlihat. Selain itu, stafnya sangat sopan",0,0,1,1,1,1,0,0
Menunya biasa aja ga ada yang special tapi kok harganya mahal banget ya,0,1,0,0,0,0,-1,1
"Makanannya si oke ya, tapi pelayanannya ga banget deh apalagi tempatnya kotor banget ga dibersihin woii",0,1,-1,1,-1,1,0,0
"Tempatnya cukup luas, jadi ga terlalu kesusahan cari parkiran",0,0,0,0,0,1,0,0
Ini nunggunya terlalu lama banget cuma 1 menu,0,0,-1,1,0,0,0,0
Gilaa ini harga makanannya ga masuk akal banget untuk rasa yang ga ada apa apanya,-1,1,0,0,0,0,-1,1
"Ini makanannya ga banget si, ga fresh udh kaya sisa makanan kemarin!! Padahal harganya udah mahal kenapa kualitasnya ga banget deh",-1,1,0,0,0,0,-1,1
"Harganya sangat bersahabat sii, banyak promo dan cashback yang didapetin. Tapi sayang aja tempatnya kurang nyaman buat makan ditempat karena panas banget",0,0,0,0,-1,1,1,1
Soal rasa not bad lumayanlah ngenyangin. Tempatnya cukup si buat sedikit orang,0,1,0,0,0,1,0,0
"Tempatnya lumayan enak, dan harganya juga lumayan masih kejangkau",0,0,0,0,0,1,0,1
"Harganya sesuai si, pelayanann yang didapatkan juga standar",0,0,0,1,0,0,0,1
"Suasana menarik, mushola nya bagus, toilet bersih oke..
  Makananya klo menurut sy biasa.. Gitu aja",0,1,0,0,1,1,0,0
"Pas datang disambut,ramah waitress nya.Tempat lumayan banyak lesehannya.2 Menit pertama piring dan air datang duluan setelah pesan,lalu kurang lebih 20 menit baru pauknya datang.Harga dari yang mahal sampai menengah ada.",0,0,1,1,0,1,0,1
"Menu varian nya banyak si tapi kalau menurut saya rasanya biasa aja, harganya tapi juga sesuai dengan kualitas seperti itu",0,1,0,0,0,0,0,1
"Sikap karyawannya cukup baik, tempatnya lumayan nyaman",0,0,0,1,0,1,0,0
Tempat parkirnya cukup luas tapi biaya parkirnya mahal banget,0,0,0,0,0,1,-1,1
"Tempatnya ga cocok buat kumpul keluarga karna berisik sekali, kalau pelayanannya cukup bagus tapi kalau bisa ditingkatkan akan lebih bagus",0,0,0,1,-1,1,0,0
"Harganya emang mahal, untuk pelayanan yang standar",0,0,0,1,0,0,-1,1
"Harganya lumayan masih terjangkau, tempatnya juga lumayan si ",0,0,0,0,0,1,0,1
Makanannya murah tapi kurang suka sama tempatnya,0,0,0,0,-1,1,1,1
"Pelayanannya oke bolehlah, tempatnnya juga lumayan nyaman si walaupun kurang dingin",0,0,0,1,0,1,0,0
"Tempatnya oke , harganya juga lumayan masih bisa dijangkau",0,0,0,0,0,1,0,1
"jujur, rasa makanannya engga segar. Kentangnya alot, kayanya udah produk yang kemaren tapi malah disajikan lagi. pelayannya butuh ditegasin biar ga terulang lagi.",-1,1,-1,1,0,0,0,0
"Mohon maaf sekedar masukan, untuk makanan lumayan tapi kasir nya tidak senyum dan ramah, cemberut dan tidak enak di lihat. Dan kalau bisa dimeja ada tisu, sebagaimana restauran yang lainnya.",0,1,-1,1,0,0,0,0
"Restauran martabak legendaris, tempat cukup luas, harga lumayan dan rasa lumayan.",0,1,0,0,0,1,0,1
"Martabaknya kurang enak, tapi harganya mahal banget sih apa benar harganya segitu ya, martabak sayur dua bungkus 68 ribu ....",-1,1,0,0,0,0,-1,1
"Tempatnya lumayan luas, harga bersaing, rasanya cukup enak. Cuma kuah karinya agak sedikit kurang berasa",0,1,0,0,0,1,0,1
makanannya cukup enak. pelayanan yang baik. ada kipas angin besar di langit-langit jadi tempatnya lumayan adem,0,1,1,1,0,1,0,0
"tempatnya sangat sederhana. Rasanya enak dan lembut, tapi agak hambar",0,1,0,0,0,1,0,0
"Harga masih Ok. Pelayanan juga Ok. Tempat lumayan bagus buat makan bareng teman, keluarga, tamu, dll.",0,0,0,1,0,1,0,1
"Makanan dan rasanya tidak sesuai harga yang mahal, hanya suasana tempatnya yg lumayan",-1,1,0,0,0,1,-1,1
"Mie celor dan es teller nya kurang sedap. Dan yang paling penting pelayanannya juga kurang banget.
Bisa di tingkatkan lagi pelayanan nya, harus lebih gercep, dan murah senyum.",-1,1,-1,1,0,0,0,0
"Tempatnya lumayan, rasanya juga lumayan sesuai ekspektasi, serta harga kompetitif tidak terlalu memberatkan..",0,1,0,0,0,1,0,1
"Harga lumayan terjangkau, tempatnya lembab dan berdebu, pelayanannya juga agak lama deh",0,0,0,1,-1,1,0,1
"Harganya mahal banget sih, tempatnya juga biasa aja gak yang bagus banget, tapi sebanding sih karena pelayanannya juga ramah dan melayani sepenuh hati",0,0,1,1,0,1,-1,1
"harga standar lah ya sama kayak restoran sebelah, rasa lumayan juga sih ga terlalu wow banget, yang sangat perlu untuk diperbaiki itu pelayanannya yang lama banget",0,1,-1,1,0,0,0,1
"Harga pas di kantong, tempatnya kurang asik sih kalo menurut aku, dah gitu pelayanan kurang satset juga.",0,0,-1,1,-1,1,1,1
"Tempatnya kotor banget sih mungkin karena ramai, harganya terlalu tinggi, tapi pelayanannya sangat memuaskan dan cepat saat dipanggil.",0,0,1,1,-1,1,-1,1
"Tempatnya biasa aja, ga ada yang menarik. Harganya sesuai dengan restoran sejenis lainnya",0,0,0,0,0,1,0,1
"Makanannya oke, tapi bukan yang terbaik yang pernah saya coba. Harganya cukup mahal",0,1,0,0,0,0,-1,1
Rasa makanan disini cukup lumayan. Desain tempatnya tidak terlalu menarik bagi saya,0,1,0,0,-1,1,0,0
"Makanannya cukup enak, tapi tidak ada yang istimewa. Pelayanannya sangat lambat, perlu banyak perbaikan",0,1,-1,1,0,0,0,0
Harganya masih terjangkau tapi untuk tempatnya kurang nyaman menurut saya,0,0,0,0,-1,1,1,1
"Pelayanannya standar, tidak terlalu cepat tapi juga tidak terlalu lambat",0,0,0,1,0,0,0,0
"Tempatnya biasa saja, cukup nyaman tapi ga ada yang istimewa",0,0,0,0,0,1,0,0
"Makanannya kurang enak kaya kurang bisa dinikmati gitu, pelayanannya cukup baik",-1,1,0,1,0,0,0,0
"Tempatnya cukup bersih, meskipun tidak terlalu menarik. Harga makanannya pun lumayan cukup terjangkau",0,0,0,0,0,1,0,1
"Rasa makanann disini cukup memuaskan, harganya memang tergolong mahal",0,1,0,0,0,0,-1,1
Harganya terlalu mahal dibandingkan dengan kualitas yang ditawarkan,0,1,0,0,0,0,-1,1
"Pelayanan di sini cukup standar, sesuai ekspektasi. Harganya cukup masuk akal, sebanging dengan porsinya",0,0,0,1,0,0,0,1
"Harga makanannya terlalu mahal untuk kualitas yang ditawarkan. Pelayanannya cukup baik, tapi bisa lebih ramah lagi.",0,0,0,1,0,0,-1,1
"Saya meraasa pelayanan mereka biasa saja, tidak terlalu menonjol atau meninggalkan kesan.  Lokasinya biasa saja, cukup memadai untuk makan bersama",0,0,0,1,0,1,0,0
"Harga makanannya sedang, tidak terlalu memberatkan pembeli. Pelayanannya cukup memadai, tidak ada keluhan sejauh ini",0,0,0,1,0,0,0,1
Pelayanannya cukup oke. Harganya rata-rata sesuai dengan ekspektasi,0,0,0,1,0,0,0,1
"Tempatnya kurang bersih, banyak sampah. Pelayanannya cukup professional meski tidak ada yang istimewa",0,0,0,1,-1,1,0,0
"Pelayanan yang diberikan sudah cukup meski tidak ada yang spesial. Lokasinya buruk, suasananya tidak menyenangkan",0,0,0,1,-1,1,0,0
"Staffnya cukup responsif, meski kadang butuh sedikit waktu. Tapi tempatnya kotor, meja dan kursinya berdebu",0,0,0,1,-1,1,0,0
"Pelayanannya di sini cukup lumayan. Tempatnya gelap dan pengap.  Makanannyaa tidak enak, terlalu hambar",-1,1,0,1,-1,1,0,0
"Lokasinya tidak nyaman, terlalu bising. Pelayanan disini cukup rata-rata, tidak terlalu lambat",0,0,0,1,-1,1,0,0
"Tempatnya standar, cukup bersih dan nyaman. Staffnya cukup profesional, meski kadang kurang ramah",0,0,0,1,0,1,0,0
Karyawannya sangat profesional menjalankan tugasnya dengan sangat baik. Tapi sayang tempatnya kotor dan kurang terawat,0,0,1,1,-1,1,0,0
"Harganya tinggi banget, tidak sesuai dengan ekspektasi. Tempatnya biasa saja,cukup nyaman untuk bersantap",0,0,0,0,0,1,-1,1
"Lokasinya cukup bagus, meskipun dekorasinya sederhana. Harga disini terlalu tinggi, tidak sebanding dengan rasanya",0,1,0,0,1,0,-1,1
"Harganya jauh di atas rata-rata, tidak sebanding dengan yang didapat. Tempatnya lumayan, tidak ada yang spesial tapi cukup nyaman",0,0,0,0,0,1,-1,1
Harganya terlalu tinggi untuk kualitas makanan yang biasa saja.,0,1,0,0,0,0,-1,1
"Harga dis ini cukup adil, tidak terlalu tinggi. Tempatnya sempit dan berantakan",0,0,0,0,-1,1,0,1
"Rasanya sangat mengecewakan, tidak sesuai harapan. Pelayanannya bagus si cekatan staffnya",-1,1,1,1,0,0,0,0
"Makanannya kurang enak, bumbunya tidak pas keasinan bangett. Pantesan harganya murah",-1,1,0,0,0,0,1,1
Makanannya ga lezat terlalu berminyak jadi ga bisa dinikmatii. Tempat makannya juga ngebosenin,-1,1,0,0,-1,1,0,0
"Apaan ini makanannya ga banget deh, daging ayamnya keras banget huu kecewa. Cuma harganya aja ni yang menguntungkan",-1,1,0,0,0,0,1,1
Makanannya kurang enak karena terlalu pedas jadi ga bisa dinikmati. Pelayanannya juga mengecewakan lama banget,-1,1,-1,1,0,0,0,0
"Suasananya cukup nyaman, harganya juga terjangkau",0,0,0,0,0,1,1,1
"pelayanannya cukup membantu walau lama, harganya pun lumayan la masih terjangkau",0,0,0,1,0,0,0,1
Harga makanannya cukup murah untuk porsi yang besar. Tapi rasanya ada yang kurang dari biasanya ,-1,1,0,0,0,0,1,1
Harga sangat ekonomis. Pelayanannya lumayan ya standar aja,0,0,0,1,0,0,1,1
Harganya cukup sepadan. Pelayanannya cukup membantu walau kurang cekatan,0,0,0,1,0,0,0,1
Harga menu disini cukup rata-rata. Tempatnya cukup rapi walau sempit,0,0,0,0,0,1,0,1
Lokasinya cukup strategis meski dekorasinya seadanya. Harga cukup bersahabat meski tidak murah,0,0,0,0,0,1,0,1
"Makanannya hambar tidak ada cita rasa, padahal harganya sudah mahal ",-1,1,0,0,0,0,-1,1
"Makanannya tidak enak terlalu kering, harganya juga overpriced",-1,1,0,0,0,0,-1,1
"Ruangannya cukup luas, tapi tidak ada dekorasi khusus. Staffnya lumayan ramah",0,0,0,1,0,1,0,0
"harganya kurang worth it si, kurang terjangkau,. suasana tempatnya cukup tenang ",0,0,0,1,0,0,-1,1
tempatnya cukup nyaman dan standar untuk restoran. Harganya murah banget karena banyak diskon juga,0,0,0,0,0,1,1,1
Harganya cukup normal lah ga bikin menjerit. lokasinya aja yang kurang strategis dan terkesan suram karena kurang pencahayaan,0,0,0,0,-1,1,0,1
Lokasinya terpencil dan terlalu tersembunyi untuk sekelas restoran. Tapi harganya always the best karena bisa dapet dan tukar cashback juga,0,0,0,0,-1,1,1,1
"Tempatnya berisik dan penuh dengan asap rokok, ga ada smoking area jadi ga nyaman makan ditempat. Untuk harganya oke sii",0,0,0,0,-1,1,0,1
"Harga makanannya sangat tidak masuk akal, terlalu mahal",0,0,0,0,0,0,-1,1
"Harganya sangat terjangkau, cocok untuk keluarga",0,0,0,0,0,0,1,1
